    0.5379141729E+00    0.1862396386E+01    0.5109944420E+00    0.4091559438E+00    0.8530347054E+00   -0.2669649607E+00
    0.5383589137E+00    0.1860846342E+01    0.5114867757E+00    0.4096429725E+00    0.8531522681E+00   -0.2667278491E+00
    0.5388036554E+00    0.1859298899E+01    0.5119791142E+00    0.4101302314E+00    0.8532699526E+00   -0.2664907024E+00
    0.5392483963E+00    0.1857754056E+01    0.5124714597E+00    0.4106177187E+00    0.8533877591E+00   -0.2662535254E+00
    0.5396931371E+00    0.1856211808E+01    0.5129638076E+00    0.4111054352E+00    0.8535056832E+00   -0.2660163133E+00
    0.5401378779E+00    0.1854672145E+01    0.5134561626E+00    0.4115933802E+00    0.8536237335E+00   -0.2657790709E+00
    0.5405826188E+00    0.1853135062E+01    0.5139485223E+00    0.4120815537E+00    0.8537418972E+00   -0.2655417935E+00
    0.5410273596E+00    0.1851600548E+01    0.5144408843E+00    0.4125699555E+00    0.8538601828E+00   -0.2653044833E+00
    0.5414721005E+00    0.1850068603E+01    0.5149332535E+00    0.4130585841E+00    0.8539785861E+00   -0.2650671405E+00
    0.5419168413E+00    0.1848539218E+01    0.5154256250E+00    0.4135474402E+00    0.8540971113E+00   -0.2648297649E+00
    0.5423615830E+00    0.1847012381E+01    0.5159179989E+00    0.4140365238E+00    0.8542157500E+00   -0.2645923567E+00
    0.5428063239E+00    0.1845488097E+01    0.5164103799E+00    0.4145258333E+00    0.8543345021E+00   -0.2643549158E+00
    0.5432510647E+00    0.1843966347E+01    0.5169027609E+00    0.4150153686E+00    0.8544533761E+00   -0.2641174422E+00
    0.5436958055E+00    0.1842447134E+01    0.5173951466E+00    0.4155051305E+00    0.8545723637E+00   -0.2638799336E+00
    0.5441405464E+00    0.1840930445E+01    0.5178875323E+00    0.4159951174E+00    0.8546914646E+00   -0.2636423946E+00
